Time (s)	X (km)	Y (km)	Z (km)	vx (km)	vy (km)	vz (km)
35256531.453175708652	-118983307.685149341822	79994542.867252349854	34645096.334805399179	-18.364358733888	-21.277717510178	-9.218697132579
35290486.151003941894	-119605535.896512895823	79269479.658411487937	34331119.969914078712	-18.285166311801	-21.430939389907	-9.275613742072
35324440.848832175136	-120224973.651946246624	78539118.157799333334	34015164.210359737277	-18.199912835264	-21.589688301038	-9.335251085759
35358395.546660408378	-120841407.183647334576	77803281.862950012088	33697140.436175838113	-18.108142721978	-21.753306605562	-9.397386307114
35392350.244488641620	-121454608.670407474041	77061816.504681542516	33376967.691220887005	-18.009482792526	-21.921144119931	-9.461791657540
35460259.640145115554	-122670349.386010706425	75561490.244144663215	32729890.275705073029	-17.790350941705	-22.266950311295	-9.596498184352
35528169.035801589489	-123870183.518682569265	74037331.681300789118	32073438.994980681688	-17.540798143114	-22.622246021623	-9.737564854992
35596078.431458063424	-125052007.913331747055	72488852.345728427172	31407241.604527920485	-17.259827056631	-22.982489753686	-9.883245485050
35663987.827114537358	-126213670.146918803453	70915862.235991582274	30731042.209697026759	-16.946957204298	-23.343422087452	-10.031857838541
35720969.634582959116	-127171262.292937830091	69577135.785245150328	30155827.733570817858	-16.659744597632	-23.643841179101	-10.157621647121
35720969.634582959116	-127171262.292937770486	69577135.785245016217	30155827.733570765704	-16.657369788556	-23.600228451440	-10.140156492654
35720969.634590864182	-127171262.293069452047	69577135.785058438778	30155827.733490601182	-16.657369788514	-23.600228451481	-10.140156492672
35720969.634606674314	-127171262.293332830071	69577135.784685283899	30155827.733330272138	-16.657369788432	-23.600228451564	-10.140156492707
35720969.634638294578	-127171262.293859586120	69577135.783938974142	30155827.733009614050	-16.657369788266	-23.600228451730	-10.140156492776
35720969.634701542556	-127171262.294913083315	69577135.782446369529	30155827.732368294150	-16.657369787935	-23.600228452061	-10.140156492916
35720969.634828031063	-127171262.297020092607	69577135.779461145401	30155827.731085654348	-16.657369787272	-23.600228452724	-10.140156493196
35720969.635081015527	-127171262.301234111190	69577135.773490712047	30155827.728520374745	-16.657369785947	-23.600228454049	-10.140156493755
35720969.635586977005	-127171262.309662148356	69577135.761549830437	30155827.723389815539	-16.657369783297	-23.600228456699	-10.140156494873
35720969.636598907411	-127171262.326518222690	69577135.737668082118	30155827.713128697127	-16.657369777997	-23.600228461999	-10.140156497108
35720969.638622768223	-127171262.360230371356	69577135.689904570580	30155827.692606464028	-16.657369767397	-23.600228472599	-10.140156501580
35720969.642670482397	-127171262.427654668689	69577135.594377562404	30155827.651561997831	-16.657369746197	-23.600228493800	-10.140156510523
35720969.650765910745	-127171262.562503248453	69577135.403323546052	30155827.569473061711	-16.657369703796	-23.600228536201	-10.140156528410
35720969.666956774890	-127171262.832200422883	69577135.021215513349	30155827.405295189470	-16.657369618995	-23.600228621004	-10.140156564183
35720969.699338495731	-127171263.371594756842	69577134.256999433041	30155827.076939444989	-16.657369449394	-23.600228790610	-10.140156635729
35720969.764101944864	-127171264.450383394957	69577132.728567272425	30155826.420227948576	-16.657369110190	-23.600229129821	-10.140156778822
35720969.893628835678	-127171266.607960611582	69577129.671702876687	30155825.106804929674	-16.657368431783	-23.600229808243	-10.140157065008
35720970.152682624757	-127171270.923114791512	69577123.557973816991	30155822.479958776385	-16.657367074968	-23.600231165087	-10.140157637379
35720970.670790195465	-127171279.553422093391	69577111.330514654517	30155817.226266026497	-16.657364361336	-23.600233878774	-10.140158782122
35720971.707005336881	-127171296.814032480121	69577086.875592097640	30155806.718878749758	-16.657358934068	-23.600239306147	-10.140161071606
35720973.779435627162	-127171331.335236400366	69577037.965730115771	30155785.704097080976	-16.657348079509	-23.600250160887	-10.140165650574
35720977.924296200275	-127171400.377576738596	69576940.145938679576	30155743.674505274743	-16.657326370303	-23.600271870340	-10.140174808508
35720986.214017346501	-127171538.461987480521	69576744.506085857749	30155659.615207787603	-16.657282951537	-23.600315289143	-10.140193124362
35721002.793459646404	-127171814.629729166627	69576353.225300431252	30155491.496157314628	-16.657196112587	-23.600402126333	-10.140229756019
35721035.952344246209	-127172366.960893228650	69575570.659410461783	30155155.256234377623	-16.657022429024	-23.600575799048	-10.140303019127
35721102.270113438368	-127173471.605943277478	69574005.510354325175	30154482.769100554287	-16.656675039235	-23.600923137819	-10.140449544520
35721234.905651830137	-127175680.826924011111	69570875.143139317632	30153137.765681378543	-16.655980169017	-23.601617788716	-10.140742592007
35721500.176728613675	-127180098.992351949215	69564614.132314890623	30150447.642238959670	-16.654590066070	-23.603006983827	-10.141328673746
35722030.718882180750	-127188934.216625034809	69552091.005220666528	30145066.928954284638	-16.651808410495	-23.605784946562	-10.142500783934
35723091.803189314902	-127206600.235251918435	69527040.330311372876	30134303.636918559670	-16.646239303588	-23.611339155967	-10.144844788387
35725213.971803583205	-127241914.524147331715	69476921.306143611670	30112769.592067409307	-16.635077930450	-23.622440661746	-10.149531911534
35727336.140417851508	-127277205.094000071287	69426778.732567816973	30091225.601639389992	-16.623885723475	-23.633532857504	-10.154217811732
35729458.309032119811	-127312471.879433289170	69376612.629459038377	30069671.668283078820	-16.612662737130	-23.644615632461	-10.158902438798
35733702.646260648966	-127382933.836113020778	69276209.915314868093	30026533.983911160380	-16.590124645040	-23.666752479077	-10.168267673633
35737946.983489178121	-127453299.873493596911	69175713.327387124300	29983356.562260452658	-16.567464093281	-23.688850324200	-10.177627217841
35742191.320717707276	-127523569.472751408815	69075123.033060967922	29940139.428324412555	-16.544681523588	-23.710908297377	-10.186980675781
35750679.995174765587	-127663817.291017144918	68873662.013124778867	29853586.131928872317	-16.498752110169	-23.754901180009	-10.205667762771
35759168.669631823897	-127803673.178121775389	68671828.267675310373	29766874.327961727977	-16.452339989223	-23.798724297317	-10.224325818760
35767657.344088882208	-127943133.051869347692	68469623.266417041421	29680004.275947872549	-16.405448783984	-23.842370922649	-10.242951765813
35776146.018545940518	-128082192.860980123281	68267048.535731628537	29592976.261384118348	-16.358082155143	-23.885834428492	-10.261542562460
35793123.367460057139	-128359096.236635446548	67860796.270026832819	29418447.614628177136	-16.261937450349	-23.972186044992	-10.298606712532
35810100.716374173760	-128634351.524877339602	67453084.784523338079	29243291.179853010923	-16.163935872423	-24.057727970647	-10.335494613785
35827078.065288290381	-128907927.459440290928	67043928.250364564359	29067510.146560899913	-16.064107967676	-24.142410389595	-10.372183107742
35844055.414202407002	-129179793.297247275710	66633341.673625163734	28891108.093499705195	-15.962484822691	-24.226184745096	-10.408649492453
35861032.763116523623	-129449918.827586546540	66221340.874712981284	28714088.981227807701	-15.859098065780	-24.309003646833	-10.444871484835
35894987.460944756866	-129984830.840531259775	65393163.850971758366	28358217.290195889771	-15.647163004776	-24.471590863696	-10.516495047535
35928942.158772990108	-130512432.818762138486	64559539.336695469916	27999934.149132318795	-15.428567208980	-24.629813257383	-10.586882646250
35962896.856601223350	-131032503.228438660502	63720621.426860973239	27639284.362224917859	-15.203585105529	-24.783326187300	-10.655867879649
35996851.554429456592	-131544830.039487794042	62876575.700538583100	27276318.313529055566	-14.972502265652	-24.931797634028	-10.723288374006
36064760.950085930526	-132545454.708333700895	61173818.127956181765	26543666.128124635667	-14.493240489402	-25.212345311195	-10.852802702775
36132670.345742404461	-133512817.098809912801	59452805.972381681204	25802487.789709538221	-13.993342694278	-25.469023701185	-10.974190658724
36200579.741398878396	-134445610.343310803175	57715237.779537983239	25053375.781127396971	-13.475641209491	-25.699578023831	-11.086263525415
36268489.137055352330	-135342730.459969758987	55962958.649356558919	24297001.641961671412	-12.943286738414	-25.901951395289	-11.187882858227
36336398.532711826265	-136203299.472328990698	54197945.630027770996	23534112.211078107357	-12.399792002929	-26.074322468741	-11.277971989831
36404307.928368300200	-137026691.394104570150	52422289.999236308038	22765524.850145917386	-11.849072279690	-26.215159215821	-11.355534454015
36472217.324024774134	-137812560.875501632690	50638175.196589194238	21992121.121236290783	-11.295484090710	-26.323290539720	-11.419679911315
36494183.349357806146	-138058712.477794796228	50059644.915111072361	21741078.482448354363	-11.116593223372	-26.351132915757	-11.437427767540
36494183.349357806146	-138058712.477794557810	50059644.915111050010	21741078.482448324561	-11.158194320224	-26.368671866924	-11.440633271404
36494183.349365711212	-138058712.477882772684	50059644.914902590215	21741078.482357878238	-11.158194320160	-26.368671866933	-11.440633271410
