Time (s)	X (km)	Y (km)	Z (km)	vx (km)	vy (km)	vz (km)
1708844.749067054829	-74590634.382522672415	116058256.554898902774	50318592.575680896640	-25.204510113805	-13.447946667600	-5.939735775761
1708844.749074960593	-74590634.382721930742	116058256.554792582989	50318592.575633935630	-25.204510113793	-13.447946667619	-5.939735775770
1708844.749090771889	-74590634.383120447397	116058256.554579958320	50318592.575540021062	-25.204510113770	-13.447946667657	-5.939735775786
1708844.749122394715	-74590634.383917480707	116058256.554154694080	50318592.575352191925	-25.204510113723	-13.447946667733	-5.939735775820
1708844.749185640365	-74590634.385511547327	116058256.553304165602	50318592.574976533651	-25.204510113630	-13.447946667885	-5.939735775886
1708844.749312131433	-74590634.388699695468	116058256.551603123546	50318592.574225209653	-25.204510113443	-13.447946668189	-5.939735776019
1708844.749565113569	-74590634.395075991750	116058256.548201039433	50318592.572722561657	-25.204510113070	-13.447946668797	-5.939735776286
1708844.750071078073	-74590634.407828584313	116058256.541396856308	50318592.569717265666	-25.204510112324	-13.447946670013	-5.939735776819
1708844.751083006850	-74590634.433333754539	116058256.527788490057	50318592.563706673682	-25.204510110832	-13.447946672446	-5.939735777885
1708844.753106864635	-74590634.484344094992	116058256.500571757555	50318592.551685497165	-25.204510107848	-13.447946677312	-5.939735780017
1708844.757154579973	-74590634.586364775896	116058256.446138292551	50318592.527643136680	-25.204510101879	-13.447946687043	-5.939735784282
1708844.765250010882	-74590634.790406137705	116058256.337271377444	50318592.479558415711	-25.204510089943	-13.447946706505	-5.939735792810
1708844.781440872466	-74590635.198488876224	116058256.119537532330	50318592.383388973773	-25.204510066069	-13.447946745430	-5.939735809868
1708844.813822595635	-74590636.014654338360	116058255.684069842100	50318592.191050089896	-25.204510018321	-13.447946823279	-5.939735843983
1708844.878586042207	-74590637.646985277534	116058254.813134446740	50318591.806372322142	-25.204509922826	-13.447946978978	-5.939735912212
1708845.008112935117	-74590640.911647126079	116058253.071263641119	50318591.037016779184	-25.204509731835	-13.447947290376	-5.939736048671
1708845.267166720936	-74590647.440970748663	116058249.587521895766	50318589.498305633664	-25.204509349855	-13.447947913172	-5.939736321590
1708845.785274292808	-74590660.499617695808	116058242.620037928224	50318586.420883126557	-25.204508585895	-13.447949158765	-5.939736867427
1708846.821489436552	-74590686.616910383105	116058228.685068070889	50318580.266037270427	-25.204507057981	-13.447951649954	-5.939737959102
1708848.893919723807	-74590738.851491019130	116058200.815120607615	50318567.956342160702	-25.204504002175	-13.447956632347	-5.939740142456
1708853.038780298550	-74590843.320633292198	116058145.075194701552	50318543.336938373744	-25.204497890648	-13.447966597196	-5.939744509178
1708861.328501448035	-74591052.258841857314	116058033.595218971372	50318494.098076492548	-25.204485667940	-13.447986527137	-5.939753242679
1708877.907943747006	-74591470.134955033660	116057810.634771868587	50318395.620135538280	-25.204461223908	-13.448026388000	-5.939770709907
1708911.066828344949	-74592305.885965645313	116057364.711895003915	50318198.663384824991	-25.204412341373	-13.448106113643	-5.939805645269
1708977.384597540833	-74593977.383124798536	116056472.858210012317	50317804.746408045292	-25.204314598420	-13.448265580603	-5.939875519621
1709054.705969018396	-74595926.210892081261	116055433.012682452798	50317345.463936656713	-25.204200674951	-13.448451533096	-5.939956993802
1709132.027340495959	-74597875.029852196574	116054393.152775704861	50316886.175165317953	-25.204086791554	-13.448637514016	-5.940038474566
1709209.348711973522	-74599823.840008243918	116053353.278487548232	50316426.880093522370	-25.203972948219	-13.448823523372	-5.940119961916
1709286.670083451085	-74601772.641363307834	116052313.389815792441	50315967.578720755875	-25.203859144936	-13.449009561174	-5.940201455857
1709363.991454928648	-74603721.433920502663	116051273.486758247018	50315508.271046511829	-25.203745381696	-13.449195627433	-5.940282956394
1709441.312826406211	-74605670.217682912946	116050233.569312691689	50315048.957070283592	-25.203631658490	-13.449381722158	-5.940364463531
1709518.634197883774	-74607618.992653638124	116049193.637476935983	50314589.636791549623	-25.203517975307	-13.449567845360	-5.940445977273
1709595.955569361337	-74609567.758835762739	116048153.691248789430	50314130.310209810734	-25.203404332139	-13.449753997048	-5.940527497625
1709617.962781829527	-74610122.415153980255	116047857.699071884155	50313999.575503677130	-25.203371994328	-13.449806984759	-5.940550701160
1709617.962781829527	-74610122.415153965354	116047857.699071288109	50313999.575503423810	-25.204143406054	-13.450208061661	-5.940640464122
1709617.962789735291	-74610122.415353223681	116047857.698964953423	50313999.575456455350	-25.204143406043	-13.450208061680	-5.940640464130
1709617.962805546587	-74610122.415751740336	116047857.698752284050	50313999.575362525880	-25.204143406019	-13.450208061718	-5.940640464147
1709617.962837169413	-74610122.416548758745	116047857.698326945305	50313999.575174666941	-25.204143405973	-13.450208061794	-5.940640464180
1709617.962900415063	-74610122.418142810464	116047857.697476282716	50313999.574798949063	-25.204143405880	-13.450208061946	-5.940640464247
1709617.963026906131	-74610122.421330913901	116047857.695774957538	50313999.574047513306	-25.204143405694	-13.450208062251	-5.940640464380
1709617.963279888267	-74610122.427707120776	116047857.692372292280	50313999.572544634342	-25.204143405322	-13.450208062860	-5.940640464647
1709617.963785852771	-74610122.440459519625	116047857.685566961765	50313999.569538883865	-25.204143404579	-13.450208064078	-5.940640465181
1709617.964797781548	-74610122.465964317322	116047857.671956300735	50313999.563527375460	-25.204143403092	-13.450208066515	-5.940640466248
1709617.966821639333	-74610122.516973912716	116047857.644734993577	50313999.551504366100	-25.204143400118	-13.450208071388	-5.940640468382
1709617.970869354671	-74610122.618993118405	116047857.590292379260	50313999.527458347380	-25.204143394171	-13.450208081134	-5.940640472649
1709617.978964785580	-74610122.823031514883	116047857.481407150626	50313999.479366302490	-25.204143382276	-13.450208100626	-5.940640481185
1709617.995155647164	-74610123.231108307838	116047857.263636693358	50313999.383182212710	-25.204143358486	-13.450208139610	-5.940640498256
1709618.027537370333	-74610124.047261908650	116047856.828095778823	50313999.190814033151	-25.204143310906	-13.450208217579	-5.940640532399
1709618.092300816905	-74610125.679569095373	116047855.957013934851	50313998.806077674031	-25.204143215746	-13.450208373516	-5.940640600683
1709618.221827709815	-74610128.944183439016	116047854.214850217104	50313998.036604948342	-25.204143025427	-13.450208685390	-5.940640737253
1709618.480881495634	-74610135.473412066698	116047850.730522647500	50313996.497659437358	-25.204142644788	-13.450209309139	-5.940641010392
1709618.998989067506	-74610148.531869009137	116047843.761867031455	50313993.419768206775	-25.204141883512	-13.450210556638	-5.940641556671
1709620.035204211250	-74610174.648781716824	116047829.824553877115	50313987.263984896243	-25.204140360965	-13.450213051640	-5.940642649230
1709622.107634498505	-74610226.882602408528	116047801.949919804931	50313974.952414877713	-25.204137315893	-13.450218041659	-5.940644834351
1709626.252495073248	-74610331.350224867463	116047746.200620636344	50313950.329261258245	-25.204131225834	-13.450228021758	-5.940649204607
1709634.542216222733	-74610540.285394057631	116047634.701898202300	50313901.082899674773	-25.204119046062	-13.450247982202	-5.940657945176
1709651.121658521704	-74610958.155429556966	116047411.703956931829	50313802.589959137142	-25.204094687896	-13.450287904071	-5.940675426543
1709684.280543119647	-74611793.894289091229	116046965.706088691950	50313605.603208564222	-25.204045977076	-13.450367751737	-5.940710390187
1709750.598312315531	-74613465.367163181305	116046073.702408805490	50313211.626229241490	-25.203948577480	-13.450527462782	-5.940780321124
1709827.919683793094	-74615414.166644692421	116045033.681978419423	50312752.273794807494	-25.203835054219	-13.450713699925	-5.940861861312
1709905.241055270657	-74617362.957349970937	116043993.647146821022	50312292.915055319667	-25.203721570899	-13.450899965564	-5.940943408120
1709982.562426748220	-74619311.739282116294	116042953.597911804914	50311833.550010263920	-25.203608127511	-13.451086259712	-5.941024961551
1710059.883798225783	-74621260.512444198132	116041913.534271165729	50311374.178659126163	-25.203494724044	-13.451272582376	-5.941106521610
1710137.205169703346	-74623209.276839315891	116040873.456222698092	50310914.801001399755	-25.203381360490	-13.451458933567	-5.941188088302
1710214.526541180909	-74625158.032470554113	116039833.363764196634	50310455.417036570609	-25.203268036839	-13.451645313295	-5.941269661631
1710291.847912658472	-74627106.779340997338	116038793.256893455982	50309996.026764117181	-25.203154753081	-13.451831721569	-5.941351241602
1710369.169284136035	-74629055.517453715205	116037753.135608270764	50309536.630183532834	-25.203041509207	-13.452018158401	-5.941432828219
1710391.176496604457	-74629610.165788471699	116037457.093602582812	50309405.875553384423	-25.203009285021	-13.452071227283	-5.941456050622
1710391.176496604457	-74629610.165788620710	116037457.093601971865	50309405.875553160906	-25.203700505792	-13.451986574881	-5.941371161231
1710391.176504510222	-74629610.165987879038	116037457.093495622277	50309405.875506192446	-25.203700505780	-13.451986574900	-5.941371161239
1710391.176520321518	-74629610.166386380792	116037457.093282923102	50309405.875412248075	-25.203700505757	-13.451986574938	-5.941371161256
1710391.176551944343	-74629610.167183399200	116037457.092857539654	50309405.875224366784	-25.203700505711	-13.451986575015	-5.941371161289
1710391.176615189994	-74629610.168777421117	116037457.092006757855	50309405.874848604202	-25.203700505618	-13.451986575167	-5.941371161356
1710391.176741681062	-74629610.171965464950	116037457.090305194259	50309405.874097071588	-25.203700505433	-13.451986575472	-5.941371161489
1710391.176994663198	-74629610.178341552615	116037457.086902081966	50309405.872594013810	-25.203700505062	-13.451986576082	-5.941371161756
1710391.177500627702	-74629610.191093727946	116037457.080095857382	50309405.869587890804	-25.203700504322	-13.451986577302	-5.941371162290
1710391.178512556478	-74629610.216598078609	116037457.066483408213	50309405.863575644791	-25.203700502840	-13.451986579743	-5.941371163358
1710391.180536414264	-74629610.267606779933	116037457.039258494973	50309405.851551152766	-25.203700499877	-13.451986584623	-5.941371165494
1710391.184584129602	-74629610.369624182582	116037456.984808683395	50309405.827502176166	-25.203700493950	-13.451986594384	-5.941371169765
1710391.192679560510	-74629610.573659002781	116037456.875909060240	50309405.779404215515	-25.203700482097	-13.451986613906	-5.941371178308
1710391.208870422095	-74629610.981728628278	116037456.658109799027	50309405.683208294213	-25.203700458390	-13.451986652950	-5.941371195393
1710391.241252145264	-74629611.797867879272	116037456.222511291504	50309405.490816459060	-25.203700410978	-13.451986731038	-5.941371229563
1710391.306015591836	-74629613.430146381259	116037455.351314261556	50309405.106032781303	-25.203700316152	-13.451986887214	-5.941371297903
1710391.435542484745	-74629616.694703355432	116037453.608920171857	50309404.336465410888	-25.203700126501	-13.451987199566	-5.941371434584
1710391.694596270565	-74629623.223817244172	116037450.124131873250	50309402.797330610454	-25.203699747200	-13.451987824271	-5.941371707945
1710392.212703842437	-74629636.282044723630	116037443.154554799199	50309399.719060800970	-25.203698988599	-13.451989073681	-5.941372254668
1710393.248918986181	-74629662.398498505354	116037429.215398713946	50309393.562520332634	-25.203697471402	-13.451991572505	-5.941373348116
1710395.321349273436	-74629714.631401360035	116037401.337078779936	50309381.249435991049	-25.203694437029	-13.451996570168	-5.941375535013
1710399.466209848179	-74629819.097188189626	116037345.580407828093	50309356.623253710568	-25.203688368369	-13.452006565555	-5.941379908823
1710407.755930997664	-74630028.028686389327	116037234.066941633821	50309307.370834767818	-25.203676231393	-13.452026556576	-5.941388656501
1710424.335373296635	-74630445.891380980611	116037011.039512082934	50309208.865779325366	-25.203651958817	-13.452066539602	-5.941406152084
1710457.494257894577	-74631281.615562945604	116036564.982664257288	50309011.854798234999	-25.203603419162	-13.452146509586	-5.941441144165
1710523.812027090462	-74632953.059098929167	116035672.861013010144	50308617.829355053604	-25.203506361848	-13.452306465295	-5.941511131989
1710601.133398568025	-74634901.824403151870	116034632.703016683459	50308158.420410759747	-25.203393237574	-13.452492987739	-5.941592738527
1710678.454770045588	-74636850.580961987376	116033592.530597075820	50307699.005156278610	-25.203280153148	-13.452679538728	-5.941674351709
1710755.776141523151	-74638799.328778520226	116032552.343751981854	50307239.583591096103	-25.203167108561	-13.452866118270	-5.941755971539
1710833.097513000714	-74640748.067855834961	116031512.142479196191	50306780.155714698136	-25.203054103803	-13.453052726376	-5.941837598023
1710910.418884478277	-74642696.798197001219	116030471.926776513457	50306320.721526570618	-25.202941138866	-13.453239363056	-5.941919231163
1710987.740255955840	-74644645.519805103540	116029431.696641728282	50305861.281026199460	-25.202828213738	-13.453426028319	-5.942000870966
1711065.061627433402	-74646594.232683226466	116028391.452072620392	50305401.834213070571	-25.202715328411	-13.453612722175	-5.942082517435
1711142.382998910965	-74648542.936834439635	116027351.193066984415	50304942.381086669862	-25.202602482876	-13.453799444634	-5.942164170575
1711164.390211379156	-74649097.575508683920	116027055.111859261990	50304811.610361509025	-25.202570372047	-13.453852594820	-5.942187411916
1711164.390211379156	-74649097.575508862734	116027055.111858725548	50304811.610361307859	-25.203113876765	-13.453336221953	-5.941952946098
1711164.390219284920	-74649097.575708106160	116027055.111752361059	50304811.610314331949	-25.203113876754	-13.453336221972	-5.941952946106
1711164.390235096216	-74649097.576106607914	116027055.111539646983	50304811.610220380127	-25.203113876731	-13.453336222011	-5.941952946123
1711164.390266719041	-74649097.576903596520	116027055.111114218831	50304811.610032476485	-25.203113876684	-13.453336222087	-5.941952946157
1711164.390329964692	-74649097.578497588634	116027055.110263362527	50304811.609656676650	-25.203113876592	-13.453336222240	-5.941952946223
1711164.390456455760	-74649097.581685557961	116027055.108561635017	50304811.608905069530	-25.203113876408	-13.453336222545	-5.941952946357
1711164.390709437896	-74649097.588061496615	116027055.105158179998	50304811.607401862741	-25.203113876038	-13.453336223156	-5.941952946624
1711164.391215402400	-74649097.600813373923	116027055.098351269960	50304811.604395449162	-25.203113875300	-13.453336224378	-5.941952947158
1711164.392227331176	-74649097.626317128539	116027055.084737449884	50304811.598382614553	-25.203113873824	-13.453336226822	-5.941952948227
1711164.394251188962	-74649097.677324637771	116027055.057509809732	50304811.586356945336	-25.203113870871	-13.453336231710	-5.941952950365
1711164.398298904300	-74649097.779339671135	116027055.003054529428	50304811.562305614352	-25.203113864965	-13.453336241486	-5.941952954639
1711164.406394335208	-74649097.983369737864	116027054.894143983722	50304811.514202944934	-25.203113853154	-13.453336261038	-5.941952963189
1711164.422585196793	-74649098.391429871321	116027054.676322877407	50304811.417997606099	-25.203113829531	-13.453336300142	-5.941952980288
1711164.454966919962	-74649099.207550123334	116027054.240680664778	50304811.225586928427	-25.203113782285	-13.453336378349	-5.941953014486
1711164.519730366534	-74649100.839790627360	116027053.369396224618	50304810.840765573084	-25.203113687793	-13.453336534765	-5.941953082882
1711164.649257259443	-74649104.104271620512	116027051.626827329397	50304810.071122840047	-25.203113498809	-13.453336847595	-5.941953219674
1711164.908311045263	-74649110.633233547211	116027048.141689404845	50304808.531837329268	-25.203113120842	-13.453337473257	-5.941953493259
1711165.426418617135	-74649123.691157087684	116027041.171413064003	50304805.453266091645	-25.203112364910	-13.453338724581	-5.941954040428
1711166.462633760879	-74649149.807003006339	116027027.230858445168	50304799.296122767031	-25.203110853050	-13.453341227233	-5.941955134766
1711168.535064048134	-74649202.038690134883	116026999.349741429090	50304786.981832712889	-25.203107829352	-13.453346232553	-5.941957323448
1711172.679924622877	-74649306.502045601606	116026943.587476283312	50304762.353238992393	-25.203101782041	-13.453356243254	-5.941961700825
1711180.969645772362	-74649515.428681343794	116026832.062821522355	50304713.095997124910	-25.203089687763	-13.453376264902	-5.941970455637
1711197.549088071333	-74649933.281652063131	116026609.013014063239	50304614.581295661628	-25.203065500579	-13.453416309182	-5.941987965489
1711230.707972669275	-74650768.986390560865	116026162.911407351494	50304417.551021814346	-25.203017131703	-13.453496401681	-5.942022986111
1711297.025741865160	-74652440.391056582332	116025270.700226143003	50304023.486990280449	-25.202920415913	-13.453656602435	-5.942093031026
1711374.347113342723	-74654389.111070051789	116024230.437824308872	50303564.033050179482	-25.202807689775	-13.453843410613	-5.942174704142
1711451.668484820286	-74656337.822368919849	116023190.160977110267	50303104.572794742882	-25.202695003426	-13.454030247366	-5.942256383919
1711528.989856297849	-74658286.524956271052	116022149.869682326913	50302645.106223456562	-25.202582356858	-13.454217112703	-5.942338070360
1711606.311227775412	-74660235.218835160136	116021109.563937753439	50302185.633335806429	-25.202469750061	-13.454404006636	-5.942419763471
1711683.632599252975	-74662183.904008686543	116020069.243741184473	50301726.154131270945	-25.202357183025	-13.454590929173	-5.942501463255
1711760.953970730538	-74664132.580479905009	116019028.909090399742	50301266.668609343469	-25.202244655742	-13.454777880324	-5.942583169718
1711838.275342208100	-74666081.248251900077	116017988.559983178973	50300807.176769495010	-25.202132168200	-13.454964860100	-5.942664882863
1711915.596713685663	-74668029.907327741385	116016948.196417331696	50300347.678611218929	-25.202019720392	-13.455151868509	-5.942746602695
1711937.603926154086	-74668584.533178269863	116016652.085445627570	50300216.895068138838	-25.201987722754	-13.455205100088	-5.942769863021
1711937.603926154086	-74668584.533178582788	116016652.085445165634	50300216.895067989826	-25.202324939434	-13.454345517520	-5.942423185177
1711937.603934059851	-74668584.533377826214	116016652.085338801146	50300216.895021013916	-25.202324939423	-13.454345517539	-5.942423185185
1711937.603949871147	-74668584.533776313066	116016652.085126072168	50300216.894927054644	-25.202324939400	-13.454345517577	-5.942423185202
1711937.603981493972	-74668584.534573286772	116016652.084700614214	50300216.894739136100	-25.202324939354	-13.454345517654	-5.942423185235
1711937.604044739623	-74668584.536167219281	116016652.083849683404	50300216.894363306463	-25.202324939262	-13.454345517807	-5.942423185302
1711937.604171230691	-74668584.539355084300	116016652.082147821784	50300216.893611639738	-25.202324939078	-13.454345518113	-5.942423185436
1711937.604424212826	-74668584.545730829239	116016652.078744113445	50300216.892108313739	-25.202324938710	-13.454345518725	-5.942423185703
1711937.604930177331	-74668584.558482304215	116016652.071936696768	50300216.889101661742	-25.202324937975	-13.454345519948	-5.942423186238
1711937.605942106107	-74668584.583985269070	116016652.058321863413	50300216.883088350296	-25.202324936503	-13.454345522396	-5.942423187308
1711937.607965963893	-74668584.634991183877	116016652.031092181802	50300216.871061734855	-25.202324933561	-13.454345527292	-5.942423189447
1711937.612013679231	-74668584.737003028393	116016651.976632818580	50300216.847008496523	-25.202324927676	-13.454345537083	-5.942423193725
1711937.620109110139	-74668584.941026702523	116016651.867714092135	50300216.798902019858	-25.202324915906	-13.454345556664	-5.942423202281
1711937.636299971724	-74668585.349074050784	116016651.649876639247	50300216.702689066529	-25.202324892366	-13.454345595828	-5.942423219394
1711937.668681694893	-74668586.165168762207	116016651.214201748371	50300216.510263159871	-25.202324845287	-13.454345674156	-5.942423253620
1711937.733445141464	-74668587.797358170152	116016650.342851951718	50300216.125411346555	-25.202324751128	-13.454345830810	-5.942423322072
1711937.862972034374	-74668591.061736971140	116016648.600152313709	50300215.355707705021	-25.202324562811	-13.454346144120	-5.942423458976
1711938.122025820194	-74668597.590494513512	116016645.114752933383	50300213.816300377250	-25.202324186176	-13.454346770740	-5.942423732784
1711938.640133392066	-74668610.648009300232	116016638.143953666091	50300210.737485505641	-25.202323432908	-13.454348023980	-5.942424280400
1711939.676348535810	-74668636.763037711382	116016624.202353194356	50300204.579854905605	-25.202321926378	-13.454350530465	-5.942425375633
1711941.748778823065	-74668688.993089854717	116016596.319144457579	50300192.264590308070	-25.202318913339	-13.454355543450	-5.942427566102
1711945.893639397807	-74668793.453175425529	116016540.552695825696	50300167.634047493339	-25.202312887346	-13.454365569480	-5.942431947055
1711954.183360547293	-74669002.373271629214	116016429.019673898816	50300118.372907385230	-25.202300835703	-13.454385621788	-5.942440709019
1711970.762802846264	-74669420.213164329529	116016205.953131347895	50300019.850409261882	-25.202276733789	-13.454425727390	-5.942458233175
1712003.921687444206	-74670255.891751021147	116015759.818051412702	50299822.804541386664	-25.202228535448	-13.454505942535	-5.942493282406
1712070.239456640091	-74671927.244130417705	116014867.539911583066	50299428.709318958223	-25.202132160711	-13.454666388595	-5.942563384546
1712147.560828117654	-74673875.903210282326	116013827.199420645833	50298969.219007894397	-25.202019832186	-13.454853482804	-5.942645124394
1712224.882199595217	-74675824.553606286645	116012786.844462215900	50298509.722376339138	-25.201907543420	-13.455040605613	-5.942726870913
1712302.203571072780	-74677773.195321515203	116011746.475034087896	50298050.219423770905	-25.201795294403	-13.455227757033	-5.942808624110
1712379.524942550343	-74679721.828359022737	116010706.091134041548	50297590.710149675608	-25.201683085127	-13.455414937072	-5.942890383987
1712456.846314027905	-74681670.452721893787	116009665.692759871483	50297131.194553539157	-25.201570915582	-13.455602145742	-5.942972150550
1712534.167685505468	-74683619.068413197994	116008625.279909372330	50296671.672634840012	-25.201458785757	-13.455789383052	-5.943053923803
1712611.489056983031	-74685567.675436004996	116007584.852580323815	50296212.144393064082	-25.201346695645	-13.455976649011	-5.943135703750
1712688.810428460594	-74687516.273793384433	116006544.410770505667	50295752.609827689826	-25.201234645235	-13.456163943630	-5.943217490397
1712710.817640929017	-74688070.882367834449	116006248.277524963021	50295621.815921477973	-25.201202760699	-13.456217256674	-5.943240769741
1712710.817640929017	-74688070.882368266582	116006248.277524664998	50295621.815921410918	-25.201292032695	-13.455127927437	-5.942827393519
1712710.817648834782	-74688070.882567495108	116006248.277418285608	50295621.815874427557	-25.201292032683	-13.455127927456	-5.942827393527
1712710.817664646078	-74688070.882965967059	116006248.277205541730	50295621.815780460835	-25.201292032660	-13.455127927494	-5.942827393544
1712710.817696268903	-74688070.883762896061	116006248.276780053973	50295621.815592534840	-25.201292032614	-13.455127927571	-5.942827393577
1712710.817759514553	-74688070.885356768966	116006248.275929078460	50295621.815216675401	-25.201292032523	-13.455127927724	-5.942827393644
1712710.817886005621	-74688070.888544514775	116006248.274227127433	50295621.814464963973	-25.201292032340	-13.455127928030	-5.942827393778
1712710.818138987757	-74688070.894919991493	116006248.270823225379	50295621.812961533666	-25.201292031973	-13.455127928643	-5.942827394045
1712710.818644952262	-74688070.907670944929	116006248.264015406370	50295621.809954673052	-25.201292031240	-13.455127929869	-5.942827394581
1712710.819656881038	-74688070.933172866702	116006248.250399768353	50295621.803940951824	-25.201292029774	-13.455127932320	-5.942827395651
1712710.821680738823	-74688070.984176695347	116006248.223168507218	50295621.791913516819	-25.201292026842	-13.455127937223	-5.942827397792
1712710.825728454161	-74688071.086184352636	116006248.168705984950	50295621.767858639359	-25.201292020978	-13.455127947029	-5.942827402074
1712710.833823885070	-74688071.290199667215	116006248.059780925512	50295621.719748891890	-25.201292009250	-13.455127966641	-5.942827410637
1712710.850014746655	-74688071.698230296373	116006247.841930806637	50295621.623529396951	-25.201291985793	-13.455128005865	-5.942827427764
1712710.882396469824	-74688072.514291554689	116006247.406230568886	50295621.431090407073	-25.201291938880	-13.455128084312	-5.942827462018
1712710.947159916395	-74688074.146414071321	116006246.534830093384	50295621.046212419868	-25.201291845054	-13.455128241206	-5.942827530526
1712711.076686809305	-74688077.410659089684	116006244.792029112577	50295620.276456423104	-25.201291657402	-13.455128554996	-5.942827667542
1712711.335740595125	-74688083.939149051905	116006241.306427031755	50295618.736944384873	-25.201291282099	-13.455129182574	-5.942827941574
1712711.853848166997	-74688096.996128693223	116006234.335222393274	50295615.657920084894	-25.201290531494	-13.455130437733	-5.942828489637
1712712.890063310741	-74688123.110086798668	116006220.392811179161	50295609.499870643020	-25.201289030289	-13.455132948053	-5.942829585766
1712714.962493597995	-74688175.337998360395	116006192.507980927825	50295597.183768346906	-25.201286027900	-13.455137968710	-5.942831778026
1712719.107354172738	-74688279.793802812696	116006136.738289222121	50295572.551550120115	-25.201280023209	-13.455148010084	-5.942836162561
1712727.397075322224	-74688488.705337032676	116006025.198780953884	50295523.287059150636	-25.201268014169	-13.455168093080	-5.942844931689
1712743.976517621195	-74688906.528106838465	116005802.119264960289	50295424.757859125733	-25.201243997460	-13.455208260057	-5.942862470175
1712777.135402219137	-74689742.172451972961	116005355.958235085011	50295227.698586724699	-25.201195969528	-13.455288597958	-5.942897548066
1712843.453171415022	-74691413.456365197897	116004463.628183141351	50294833.576552398503	-25.201099935602	-13.455449289547	-5.942967707533
1712920.774542892585	-74693362.035647362471	116003423.227146148682	50294374.054975949228	-25.200988004427	-13.455636670051	-5.943049514231
1712998.095914370148	-74695310.606276392937	116002382.811619535089	50293914.527073830366	-25.200876112998	-13.455824079185	-5.943131327613
1713075.417285847710	-74697259.168255358934	116001342.381601080298	50293454.992845535278	-25.200764261308	-13.456011516959	-5.943213147683
1713152.738657325273	-74699207.721587345004	116000301.937088578939	50292995.452290534973	-25.200652449347	-13.456198983382	-5.943294974446
1713230.060028802836	-74701156.266275405884	115999261.478079810739	50292535.905408322811	-25.200540677105	-13.456386478466	-5.943376807907
1713307.381400280399	-74703104.802322626114	115998221.004572555423	50292076.352198377252	-25.200428944573	-13.456574002219	-5.943458648070
1713384.702771757962	-74705053.329732060432	115997180.516564592719	50291616.792660176754	-25.200317251741	-13.456761554652	-5.943540494939
1713462.024143235525	-74707001.848506793380	115996140.014053717256	50291157.226793207228	-25.200205598600	-13.456949135775	-5.943622348519
1713484.031355703715	-74707556.434436038136	115995843.863527387381	50291026.423976987600	-25.200173827133	-13.457002530369	-5.943645646917
1713484.031355703715	-74707556.434436395764	115995843.863527268171	50291026.423976927996	-25.199996931547	-13.455810456199	-5.943214447577
1713484.031363609480	-74707556.434635624290	115995843.863420888782	50291026.423929944634	-25.199996931535	-13.455810456218	-5.943214447585
1713484.031379420776	-74707556.435034066439	115995843.863208130002	50291026.423835970461	-25.199996931512	-13.455810456256	-5.943214447602
1713484.031411043601	-74707556.435830965638	115995843.862782627344	50291026.423648029566	-25.199996931467	-13.455810456333	-5.943214447636
1713484.031474289251	-74707556.437424749136	115995843.861931607127	50291026.423272147775	-25.199996931375	-13.455810456486	-5.943214447702
1713484.031600780319	-74707556.440612331033	115995843.860229566693	50291026.422520384192	-25.199996931193	-13.455810456793	-5.943214447836
1713484.031853762455	-74707556.446987479925	115995843.856825485826	50291026.421016857028	-25.199996930828	-13.455810457407	-5.943214448104
1713484.032359726960	-74707556.459737777710	115995843.850017324090	50291026.418009802699	-25.199996930097	-13.455810458635	-5.943214448640
1713484.033371655736	-74707556.485238388181	115995843.836401000619	50291026.411995694041	-25.199996928636	-13.455810461090	-5.943214449711
1713484.035395513522	-74707556.536239594221	115995843.809168353677	50291026.399967476726	-25.199996925715	-13.455810466000	-5.943214451854
1713484.039443228859	-74707556.638242006302	115995843.754703059793	50291026.375911034644	-25.199996919871	-13.455810475821	-5.943214456139
1713484.047538659768	-74707556.842246830463	115995843.645772472024	50291026.327798150480	-25.199996908185	-13.455810495463	-5.943214464710
1713484.063729521353	-74707557.250256493688	115995843.427911311388	50291026.231572389603	-25.199996884811	-13.455810534747	-5.943214481851
1713484.096111244522	-74707558.066275820136	115995842.992188975215	50291026.039120860398	-25.199996838065	-13.455810613314	-5.943214516133
1713484.160874691093	-74707559.698314458132	115995842.120744302869	50291025.654217801988	-25.199996744572	-13.455810770448	-5.943214584697
1713484.290401584003	-74707562.962391734123	115995840.377854928374	50291024.884411670268	-25.199996557585	-13.455811084718	-5.943214721825
1713484.549455369823	-74707569.490546196699	115995836.892076045275	50291023.344799362123	-25.199996183613	-13.455811713256	-5.943214996081
1713485.067562941695	-74707582.546854838729	115995829.920517787337	50291020.265574529767	-25.199995435670	-13.455812970335	-5.943215544593
1713486.103778085439	-74707608.659470960498	115995815.977399319410	50291014.107124008238	-25.199993939789	-13.455815484495	-5.943216641618
1713488.176208372694	-74707660.884698539972	115995788.091154560447	50291001.790219560266	-25.199990948048	-13.455820512831	-5.943218835673
1713492.321068947436	-74707765.335135102272	115995732.318633779883	50290977.156397029757	-25.199984964652	-13.455830569565	-5.943223223797
1713500.610790096922	-74707974.235933825374	115995620.773467153311	50290927.888697400689	-25.199972998202	-13.455850683281	-5.943232000102
1713517.190232395893	-74708392.037233695388	115995397.682633683085	50290829.353079877794	-25.199949066675	-13.455890911699	-5.943249552943
1713550.349116993835	-74709227.638643205166	115994951.498965799809	50290632.280971772969	-25.199901209106	-13.455971372487	-5.943284659547
